date,open,high,low,close,volume,sma_5,sma_20,ema_12,ema_26,rsi,macd,macd_signal,upper_Band,lower_Band,stoch_k,stoch_d,atr,adx
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,74670800.0,43.6625,43.18712463378906,43.44633103212054,43.27369677684058,62.29136552985207,0.17263425527995935,0.0944835384927818,44.341753600428376,42.032495667149746,84.71565876664103,83.02404448640878,0.4764980375879881,21.402785122997393
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,101672400.0,43.76699981689453,43.213124656677245,43.57343380940548,43.347682132961474,68.58213545695435,0.2257516764440055,0.12073716608302654,44.43874369826712,41.98750561508737,90.2870839871814,84.95570302010371,0.4796053533148226,22.656494786580993
2018-01-13,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,101672400.0,43.90399932861328,43.23912467956543,43.68098231326197,43.41618709233267,68.58213545695435,0.26479522092930097,0.14954877705228142,44.52974778880003,41.948501570330826,96.06721316569444,90.35665197317206,0.47588366225424933,23.82065375990862
2018-01-14,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,101672400.0,44.04199905395508,43.26512470245361,43.77198489344823,43.47961761026897,68.58213545695435,0.2923672831792601,0.17811247827767715,44.61563052456343,41.914618880343795,96.68299394709685,94.34576369999068,0.4724278062694313,24.901658520855705
2018-01-15,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,101672400.0,44.18199920654297,43.346624565124515,43.848987076682754,43.53834957132109,68.58213545695435,0.3106375053616617,0.20461748369447405,44.733248467342236,41.96000066290679,96.67753477540064,96.47591396273043,0.4692187971406717,25.905448656020855
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,118263600.0,44.227499389648436,43.41649951934814,43.87952762032411,43.576064463101126,61.69821413058715,0.30346315722298556,0.22438661840017635,44.79649391197614,42.036505126720144,83.42698945035345,92.26250605761676,0.49373888305919517,27.67503405858895
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,137547200.0,44.327999877929685,43.51674957275391,44.017292836563314,43.66487461589948,71.61807189196794,0.35241822066383577,0.24999293885290824,44.98293426912566,42.05056487638216,83.2102988871156,87.77160770428968,0.533114546336775,28.260155149931627
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,124773600.0,44.436499786376956,43.642124557495116,44.140016804278034,43.750068987070556,72.04671799414967,0.38994781720747795,0.2779839145238222,45.102074801651256,42.182174313338976,80.37771371698962,82.33833401815265,0.5280707591612129,29.158865059661288
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,129700400.0,44.505000305175784,43.75749969482422,44.21309140030707,43.81413807532213,66.62803750043909,0.3989533249849444,0.30217779661604666,45.139983652254436,42.375015737394,87.03440669430024,83.54080643280157,0.5291013865237212,29.22613810038788
2018-01-20,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,129700400.0,44.57350082397461,43.87287483215332,44.274923750793185,43.8734613051847,66.62803750043909,0.40146244560848743,0.3220347264145348,45.13167493192371,42.61407473238293,80.65724490980153,82.68978844036356,0.5300583976460502,29.288605923919715
2018-01-21,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,129700400.0,44.68700103759765,43.988249969482425,44.32724343197374,43.928390221724115,66.62803750043909,0.3988532102496265,0.3373984231815531,45.061284037581686,42.915215901383164,76.90143690388715,81.53102950266275,0.5309470508310701,29.34661176005642
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,108434400.0,44.582000732421875,44.04750003814697,44.315359827054706,43.95221316826307,56.87717748559965,0.363146658791635,0.3425480703035695,45.03774436964567,43.05725570664827,70.04695118194645,75.86854433187814,0.5262365580994144,28.61870831252353
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,130756400.0,44.47100067138672,44.107625007629395,44.30684267235909,43.9750120685053,57.06254733478329,0.3318306038537884,0.34040457701361326,44.99031093945968,43.22493907579911,63.38022720532319,70.10953843038537,0.5354338596135187,28.84705602304968
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,204420400.0,44.25900039672852,44.122500038146974,44.19117461586935,43.94390008603645,43.01995352214599,0.24727452983290021,0.32177856757747064,44.95603803426804,43.28896204202591,42.67396523769333,58.700381208320756,0.570402978632475,27.045572224876558
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,166116000.0,43.891500091552736,44.07387504577637,43.97368623690297,43.857500090966184,33.29006103513461,0.116186145936787,0.2806600832493339,45.08351939612539,43.06423069542735,25.914845510172526,43.98967931772945,0.6085884474613216,26.584206526841452
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,156572000.0,43.54399948120117,44.030249977111815,43.80504198918082,43.784907389910096,35.31638989017532,0.020134599270726028,0.2285549864536123,45.16031786263614,42.90018209158749,11.761819981544226,26.783543576469793,0.5997607448106245,26.33892514922154
2018-01-27,43.0,43.0,42.51499938964844,42.877498626708984,156572000.0,43.26949920654297,43.98662490844727,43.662343010339,43.71769192596927,35.31638989017532,-0.05534891563026889,0.17177420603683607,45.21930490125345,42.753944915641085,11.648332443922508,16.441665978546183,0.5915635923492629,26.11116387000305
2018-01-28,43.0,43.0,42.51499938964844,42.877498626708984,156572000.0,42.99299926757813,43.95112476348877,43.54159772054977,43.655455385283325,35.31638989017532,-0.1138576647335583,0.11464783188275719,45.26589898378815,42.636350543189394,14.442188388132438,12.617446937866154,0.5839519507779986,25.899671253585883
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,202561600.0,42.67999954223633,43.87149982452392,43.30289063715239,43.532088444037655,26.42052199922098,-0.22919780688526714,0.04587870412915233,45.43524363407548,42.30775601497236,11.904921378804131,12.665147403619455,0.6215265825548771,26.82391640862653
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,184192800.0,42.472999572753906,43.77999992370606,43.062830586079066,43.399526359677516,24.56238399241892,-0.33669577359844993,-0.030636191416368135,45.59671486706658,41.963284980345534,12.0042848229075,12.783798196614454,0.6353462867585467,28.330468980474176
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,129915600.0,42.26899948120117,43.68187484741211,42.87739482959695,43.285302049252905,27.126872884058688,-0.40790721965595367,-0.10609039706428525,45.682080253392364,41.68166944143186,13.09930017526663,12.33616879232585,0.6246073098723335,29.01836659960768
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,188923200.0,42.08249969482422,43.56549987792969,42.7339494242473,43.1860203933693,29.1018333602748,-0.45207096912199773,-0.17528651147582774,45.682154973423266,41.44884478243611,17.722147803346424,14.27524426717328,0.6132067986377304,29.53843465712336
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,346375200.0,41.53199996948242,43.35812492370606,42.33257258974771,42.95927814200861,18.108744857901772,-0.6267055522608942,-0.26557031963284106,45.922427872485315,40.7938219749268,13.493173966027975,14.771540648213438,0.7065490393739863,31.49696035581667
2018-02-03,41.5,41.70000076293945,40.025001525878906,40.125,346375200.0,41.158999633789065,43.15074996948242,41.99294603747883,42.749331612970934,18.108744857901772,-0.7563855754921036,-0.3637333708046936,46.03641028557062,40.26508965339422,8.268548220453766,13.16128999660915,0.7757240534944548,33.31559136174617
2018-02-04,41.5,41.70000076293945,40.025001525878906,40.125,346375200.0,40.8354995727539,42.94337501525879,41.70556972402055,42.55493667867679,18.108744857901772,-0.8493669546562401,-0.4608600875750029,46.06337282510679,39.823377205410786,2.058311858786268,7.940011348422433,0.8399579951777472,35.00432015296643
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,290954000.0,40.288500213623045,42.69712505340576,41.308174593139086,42.300682211611175,14.373436150624563,-0.9925076184720893,-0.5671895937544202,46.185366239194664,39.20888386761686,2.0706817570483977,4.132513945429241,0.9206753684295599,37.18604566648439
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,272975200.0,40.05100021362305,42.496249961853025,41.223455378013725,42.18637239555288,37.145128256080504,-0.962917017539155,-0.6463350785113672,45.9452119129289,39.04728801077715,14.304680851468794,6.144558155767584,1.0284842924828614,39.44546268420179
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,206434400.0,40.00299987792969,42.249749946594235,41.017538907785955,42.01590024192179,32.22070555838582,-0.9983613341358364,-0.716740329636261,45.705281376278904,38.79421851690957,22.429902427037902,12.935088345184795,1.0323423175245432,41.54349277208224
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,217562000.0,39.73549957275391,41.95837478637695,40.67445576414521,41.77675937023285,27.315227697926687,-1.102303606087645,-0.7938529849265378,45.54719819054099,38.36955138221291,23.862698452769703,20.19909391042523,1.0652107452139172,43.896774660409115
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,282690400.0,39.530999755859376,41.68274974822998,40.432616556665536,41.57866615136578,30.58195431580895,-1.1460495947002443,-0.8642923068812791,45.259822099210105,38.105677397249856,20.395839673841085,22.229480184549328,1.1257312972787157,46.42538938577285
2018-02-10,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,282690400.0,39.52699966430664,41.40712471008301,40.227983381105815,41.39524650426664,30.581954315808957,-1.1672631231608221,-0.9248864701371877,44.886131247701016,37.928118172465005,21.032803763464695,21.763780630024925,1.181928952767457,48.77338877361061
2018-02-11,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,282690400.0,39.19599990844726,41.149749755859375,40.054832232555285,41.22541349769336,30.581954315808957,-1.1705812651380754,-0.9740254291373652,44.508974250385585,37.790525261333165,29.22781518244861,23.552152873251227,1.2341124900070024,50.95367391945995
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,243278000.0,39.35450057983398,40.970624923706055,40.15062753192629,41.18482743700991,45.79536748932357,-1.034199905083618,-0.9860603243266157,44.014622427633086,37.926627419779024,42.39139885212082,30.88400593267781,1.2795329501411283,50.061911634003216
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,130196800.0,39.8140007019043,40.847124862670896,40.29437700154881,41.17743274422937,48.91481722585722,-0.8830557426805612,-0.9654594079974048,43.65278500083334,38.04146472450845,58.51107708870359,43.37676370775744,1.2434949912652553,48.89799940884644
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,162579600.0,40.3620002746582,40.800374794006345,40.53254958274082,41.22669689497511,54.19225147767229,-0.6941473122342927,-0.9111969888447824,43.50516140850817,38.09558817950452,79.25282255933286,60.051766166718856,1.237887999091314,46.803919112732835
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,204588800.0,41.191000366210936,40.81887493133545,40.9502344735947,41.3763861155911,62.02785357755174,-0.4261516419964053,-0.8141879194751069,43.584611474354936,38.053138388315965,89.82511388134753,75.86300450979442,1.2516103066687758,43.64344888989087
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,160704400.0,41.991999816894534,40.83037490844727,41.28212119595633,41.50461663806178,60.909791105315406,-0.2224954421054548,-0.6958494240011766,43.63193564996513,38.02881416692941,94.34603919658706,87.8079918790889,1.21667391068811,41.115973220187534
2018-02-17,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,160704400.0,42.47799911499023,40.84187488555908,41.56294842257002,41.623348603312415,60.909791105315406,-0.06040018074239839,-0.5687595753494209,43.67862100667175,38.00512876444641,93.37186025029399,92.51433777607595,1.1842329715632058,38.76903152689158
2018-02-18,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,160704400.0,42.88249893188477,40.897749710083005,41.80057146047391,41.733285608174114,60.909791105315406,0.067285852299797,-0.4415504898195773,43.86382646524477,37.93167295492124,90.27658881042937,92.66482941910323,1.1541092423757948,36.589728525973904
2018-02-19,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,160704400.0,43.13549880981445,40.965999603271484,42.00163710793105,41.835079131194206,60.90979110531541,0.16655797673684702,-0.3199287965082924,44.066460224298076,37.86553898224489,90.27658881042937,91.30834595705066,1.1261372081303418,34.566090025121774
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,135722000.0,43.07849884033203,41.021249771118164,42.14946240299995,41.91859190117085,59.4178390201275,0.23087050182910218,-0.2097689368408135,44.221077232907874,37.821422309328455,89.49005975013604,90.014412456998,1.096413056440507,32.56580438486533
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,149886400.0,43.01049957275391,41.062374877929685,42.244545391931446,41.98147411819928,57.38217799632251,0.2630712737321659,-0.11520089472621761,44.329077673508124,37.795672082351246,87.6457618788963,89.13747014648698,1.0736335633081773,30.560822187394127
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,123967600.0,43.013999938964844,41.21237487792969,42.379999947018916,42.066179739073405,60.082272653465786,0.31382020794551124,-0.029396674191871832,44.56744526484009,37.85730449101929,87.74069993016242,88.29217385306465,1.0483738377865832,28.699053004028006
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,135249600.0,43.16750030517578,41.39987487792969,42.609999955169855,42.20016642506797,65.08061954155039,0.40983353010188495,0.058449366666879526,44.906626934210315,37.893122821649065,91.57160104651105,88.98602095185633,1.0297398832390483,27.55203040997689
2018-02-24,43.41749954223633,43.912498474121094,43.3849983215332,43.875,135249600.0,43.32100067138672,41.58737487792969,42.80461534668218,42.32422817135923,65.08061954155039,0.48038717532295294,0.14283692839809423,45.200804366287485,37.973945389571895,96.46027097380612,91.92419065015962,0.9938656167639657,26.486938001215144
2018-02-25,43.41749954223633,43.912498474121094,43.3849983215332,43.875,135249600.0,43.503500366210936,41.82499980926514,42.96928990873108,42.43910015866595,65.08061954155038,0.5301897500651265,0.2203074927315007,45.383445494732,38.26655412379827,99.33084723392732,95.78757308474792,0.960553797894246,25.497923621650664
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,152648800.0,43.89850006103516,42.02424983978271,43.24209150818411,42.60972239174075,70.42969592019088,0.6323691164433569,0.30271981747387194,45.762990794654506,38.28550888491092,98.7384389248399,98.17651904419087,0.961407087145522,25.764175877418932
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,155712400.0,44.19300003051758,42.25987491607666,43.45061586806534,42.75696516623493,68.53979307557503,0.6936507018304141,0.38090599434518035,46.023536820393566,38.49621301175976,94.97687547538773,97.6820538780514,0.9341635820892291,26.295692460054997
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,151128400.0,44.32399978637695,42.54699993133545,43.61667477748558,42.8883009894247,67.62998681035293,0.7283737880608783,0.4503995530883199,46.07610756250788,39.01789230016302,88.08095189753068,93.93208876591918,0.9133303273941001,26.826067904302107
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,195208000.0,44.29899978637695,42.77937488555908,43.6371863501801,42.95213054576361,58.04220772530984,0.6850558044164927,0.49733080335395446,45.96608719357499,39.592662577543166,69.37656031521105,84.14479589604291,0.9752352168157269,25.002968832011444
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,153816000.0,44.33450012207031,43.02687492370605,43.70108101607036,43.033639518556434,60.38766592881303,0.6674414975139271,0.531352942185949,45.771032387554,40.282717459858105,58.038363890658474,71.83195870113316,0.9743256674630968,23.23722646130093
2018-03-03,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,153816000.0,44.19650039672852,43.27437496185303,43.75514573336212,43.1091107896609,60.38766592881303,0.646034943701217,0.5542893424890025,45.37571141460486,41.1730385091012,49.91338533917878,59.10943651501586,0.973481085921369,21.597608545641172
2018-03-04,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,153816000.0,44.087500762939456,43.44312496185303,43.800892801839765,43.178991596239115,60.387665928813014,0.6219012056006505,0.5678117151113321,45.19642319806153,41.68982672564453,54.11042535658111,54.02072486213921,0.9726968316326216,20.07510619538568
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,113605600.0,44.022501373291014,43.59912509918213,43.863063421718984,43.2549923543736,61.73451470141998,0.6080710673453851,0.5758635855581427,45.00648087358872,42.19176932477554,56.22627888280076,53.416696526186634,0.9607185083142759,19.226844647510124
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,95154000.0,44.10600128173828,43.715375137329104,43.90989974795242,43.322585479400466,61.18358586099492,0.5873142685519568,0.5781537221569055,44.887576777935266,42.54317349672294,57.821809322839236,56.05283785407346,0.9299528133844615,18.63189506247045
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,126814000.0,44.047000885009766,43.74087505340576,43.8864535859327,43.35480134720963,55.36626157992532,0.5316522387230691,0.5688534254701383,44.89327664452553,42.58847346228599,52.2054886616005,55.41785895574659,0.9063846462942209,17.342424076609316
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,95096400.0,44.083500671386716,43.79725017547607,43.940076205074064,43.42000129262755,60.121794095801306,0.5200749124465105,0.5590977228654127,44.93035015663959,42.664150194312555,50.3719066483491,53.4664015442627,0.878964249021252,16.570344682089196
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,128740800.0,44.27200012207031,43.891625213623044,44.10237200919879,43.53666778442438,66.2799083928923,0.5657042247744073,0.5604190232472116,45.091649307800274,42.691601119445814,61.46172388388246,54.67970639794377,0.8708239019231938,16.836608523836002
2018-03-10,44.4900016784668,45.0,44.34749984741211,44.994998931884766,128740800.0,44.42999954223633,43.98600025177002,44.239699228073555,43.64469231386589,66.27990839289228,0.5950069142076657,0.5673366014393024,45.22088765687759,42.75111284666245,79.76339222069304,63.86567425097462,0.8552293483992436,17.08385351974375
2018-03-11,44.4900016784668,45.0,44.34749984741211,44.994998931884766,128740800.0,44.595499420166014,44.080375289916994,44.35589918250605,43.74471502631173,66.27990839289228,0.6111841561943194,0.5761061123903058,45.32077151587962,42.83997906395437,92.1664683832966,77.79719482929046,0.8407486915555754,17.313438158800945
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,128828400.0,44.92999954223633,44.20375022888184,44.52114550907062,43.86955097289425,69.63230927767748,0.6515945361763684,0.5912037971475184,45.46552139712947,42.9419790606342,92.53083806242512,88.15356622213801,0.8237309932678445,18.280528665177567
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,126774000.0,45.08149948120117,44.31500015258789,44.593661631548336,43.9527324049151,62.86313987400924,0.6409292266332329,0.6011488830446613,45.43501075228831,43.19498955288747,84.4934547720894,89.73025373927014,0.8409643956564974,19.485358667708777
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,117473600.0,45.00449981689453,44.38925018310547,44.59617532059499,44.001418938651135,57.59177845795281,0.5947563819438528,0.5998703828244996,45.37238621474114,43.406114151469794,71.84069182339394,82.95499488596924,0.8292884872858045,19.838160889284495
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,90975200.0,44.9379997253418,44.42862510681152,44.606378882675926,44.05038779313039,58.11096367180594,0.555991089545536,0.5910945241687069,45.38904022215249,43.46820999147056,59.45701740698262,71.93038800082175,0.8088035626394133,20.165762952176234
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,157618800.0,44.84000015258789,44.46012516021729,44.59078229582043,44.084062850536675,55.89990737317947,0.5067194452837569,0.5742195083917169,45.38656710984533,43.533683210589246,53.57467529628071,61.62412817555219,0.7778175938794553,20.219835806165765
2018-03-17,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,157618800.0,44.65500030517578,44.491625213623045,44.577585183865786,44.1152434592462,55.89990737317947,0.4623417246195842,0.5518439516372904,45.37833494706027,43.604915480185824,52.307712843938525,55.113135182400384,0.7490449086023513,20.270046313441757
2018-03-18,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,157618800.0,44.55750045776367,44.47975025177002,44.56641839682724,44.1441143932365,55.89990737317947,0.42230400359073883,0.5259359620279801,45.35903303499708,43.60046746854296,47.14766295519913,51.01001703180589,0.7223274151307547,20.316670355912322
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,133787200.0,44.40050048828125,44.441125297546385,44.452354145459886,44.12047634654783,46.38310058248216,0.3318777989120534,0.4871243294047948,45.36315406591322,43.51909652917955,35.90078778402686,45.118721194387945,0.7485897535205501,19.41152898215202
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600.0,44.230001068115236,44.40512542724609,44.35353064204929,44.097478200380664,46.19627502565689,0.25605244166862917,0.44090995185756165,45.36587350528252,43.44437734920966,24.45066877504028,35.83303983808853,0.7283333534539317,18.57104056366031
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,148219600.0,43.89250106811524,44.358500480651855,44.11721839990559,44.002665079472116,35.893871479101655,0.11455332043347255,0.37563862557274386,45.51288935920467,43.20411160209904,10.935126971370918,23.76219451014579,0.747381167248796,19.12937008156849
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,165963200.0,43.43400115966797,44.26650047302246,43.82418503467071,43.870060371798544,31.310079964929997,-0.04587533712783198,0.29133583303262867,45.75010855021157,42.78289239583335,5.938855761247179,13.774883835885896,0.7668537012357682,20.365142298516997
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,164115200.0,42.78000106811523,44.125625419616696,43.42584896939084,43.67487075983951,25.617725555566707,-0.24902179044866557,0.1832643083363698,46.1132242198463,42.13802661938709,0.586544043505936,5.820175592041115,0.8010069319964109,22.276203447231946
2018-03-24,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,164115200.0,42.262001037597656,43.98475036621094,43.08879537569249,43.494139637655216,25.617725555566707,-0.4053442619627248,0.06554259427655088,46.33873397050137,41.630766761920505,0.5592843454320248,2.3615613833948172,0.8327206462741505,24.05076022818154
2018-03-25,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,164115200.0,41.74700088500977,43.83625030517578,42.80359618102466,43.32679600600309,25.617725555566707,-0.523199824978434,-0.0522058895744461,46.47358842137846,41.198912188973104,2.0775973534152095e-13,0.38194279631249345,0.8621690952463373,25.698562953349022
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,150164800.0,41.822000885009764,43.78750038146973,42.863427702115516,43.31684823282622,48.86841222016397,-0.45342053071070154,-0.1324488178016972,46.43457112543609,41.14042963750336,14.062505138332332,4.873929827921292,0.9462999395521235,25.606970487283725
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,163690400.0,41.79650039672852,43.703875350952146,42.743669453247385,43.22560014776299,41.050177682618546,-0.48193069451560433,-0.20234519314447863,46.453153995553876,40.954596706350415,21.33677449412357,11.799759877485142,1.0256712961473122,24.661953651087067
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,166674000.0,41.87350006103516,43.57312526702881,42.570797065345445,43.1066667243646,38.28096323325552,-0.5358696590191556,-0.269050086319414,46.454486074986264,40.69176445907135,24.691879023456508,20.030386218637243,1.0386590934056237,24.290373812234446
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,153594000.0,42.015499877929685,43.42062530517578,42.47452054680372,43.02061731476902,41.263367814149795,-0.5460967679653024,-0.3244594226485917,46.30767029689001,40.533580313461556,17.305438306373354,21.11136394131758,1.058576377313453,23.262003867580464
2018-03-30,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,153594000.0,42.15749969482422,43.26812534332275,42.39305580034533,42.94094193551385,41.26336781414979,-0.5478861351685183,-0.369144765152577,46.1285042615455,40.4077464251,16.707233371831084,19.568183567220085,1.069571030782414,22.307088918973196
2018-03-31,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,153594000.0,41.907999420166014,43.11562538146973,42.32412409180362,42.86716843620351,41.26336781414979,-0.5430443443998882,-0.40392468100203927,45.91606399363742,40.31518676930203,20.028193263747117,18.013621647316953,1.079780351860735,21.420382180980734
2018-04-01,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,153594000.0,41.87999954223633,42.94137535095215,42.265797261499095,42.79885964054578,41.263367814149795,-0.5330623790466831,-0.429752220610968,45.57268885757361,40.31006184433069,20.907320687589962,19.21424910772249,1.0892604357191757,20.597011638559163
